id,ACTION
1,0.5221145062922695
2,0.9999655172413793
3,0.9993378048780488
4,0.9972711151487622
5,0.9998946103325812
6,0.9829333333333335
7,0.9836942927986593
8,0.9999695810564663
9,0.7043967867136833
10,0.9971591124946211
11,0.9940108244610331
12,0.9737641140926603
13,0.9892895698246414
14,0.9540388284456475
15,0.9328516411572045
16,0.9949150673997905
17,0.9600339955854826
18,0.912801869495093
19,0.999457727032236
20,0.9937857717549579
21,0.9977055325057009
22,1
23,0.9822724482307017
24,0.9964902371072908
25,0.9995013350686265
26,0.9543269124019452
27,0.9919630728738068
28,0.7399326943096602
29,0.9902694790267579
30,0.9844261131585887
31,0.991795706837509
32,0.9900620276108432
33,0.9832052921397751
34,0.9793983819231177
35,0.9972229663308225
36,0.9991948210716014
37,0.9581916837983141
38,0.9983708805865495
39,0.9272748617025975
40,0.8062696515857528
41,0.9923396071650068
42,0.9940152194503301
43,0.981140644427583
44,0.998303582864055
45,0.9946146864056076
46,0.9988184122685636
47,0.9999129013136508
48,0.9956980400555142
49,0.9995223208547676
50,0.997739786520059
51,0.9619362388710818
52,0.9952676181862994
53,0.9790004771845033
54,1
55,0.9528583782457212
56,0.9595425732638343
57,0.9801112888624531
58,0.9998066284495187
59,0.994911014538414
60,0.9986447452315341
61,0.9995769230769231
62,0.7915354654581942
63,0.9925465700245325
64,0.9987272480460716
65,0.9986883280077353
66,0.9989665600202634
67,0.9771630129959875
68,0.9996887361355024
69,0.9111827289520243
70,0.687511497837171
71,0.8714902291535148
72,0.9999868421052631
73,0.9975884586250052
74,0.99785468269535
75,0.9989409834524199
76,0.994778574440529
77,0.9871520124636929
78,0.6850329248377368
79,0.4143015469461409
80,0.9955745388931768
81,0.9991536849167894
82,0.9980273225237254
83,0.9927570905793341
84,0.994339038400808
85,0.9900690737304312
86,0.9790204026506109
87,0.9789711600252777
88,0.9990991819569168
89,0.999624705802565
90,0.8976366730620848
91,0.9823972259203951
92,0.8081513416333429
93,0.9995926895834408
94,0.9384521050495414
95,0.9997226242416719
96,0.992377572875322
97,0.6188003945241588
98,0.9909409959359929
99,0.9979473256751903
100,0.9995187500000001
101,0.9491379521304794
102,0.7100494969513136
103,0.9722771422554333
104,0.9770536912333008
105,0.2907686802187333
106,0.9724461882021356
107,0.9997971345448748
108,0.9266215232573414
109,0.9976522837551025
110,0.9955161225008418
111,0.7986417240248792
112,0.9909408094604861
113,0.9920360311806931
114,0.9996915584415585
115,0.9200045138311116
116,0.9943457264111201
117,0.9984202438264029
118,0.9973611088340529
119,0.999979381443299
120,0.994134174772651
121,0.9331506344298625
122,0.995684493147217
123,0.9842814020966075
124,0.894086777959828
125,0.9963946801411837
126,0.9103460150519499
127,0.8598936816399447
128,0.9402606613178915
129,0.9338581114736432
130,0.9890891900497164
131,0.9951259153163696
132,0.9863725485745248
133,0.9946334870446135
134,0.9588898554635172
135,0.999939393939394
136,0.9055569576701697
137,0.9988514032737474
138,0.997994527200383
139,0.8294517295996816
140,0.9999695810564663
141,0.9727281118201169
142,0.8482958169769318
143,0.9993708077213416
144,0.9995095690493037
145,0.9998698922609919
146,0.9135832825223298
147,0.9601003546131703
148,0.9539615904984327
149,0.9995474285140894
150,0.9984508001094232
151,0.9948910965308169
152,0.9304883479933336
153,0.9978384627189795
154,0.8093192222447698
155,0.9925474786456627
156,0.9011241506373944
157,0.9656964091340239
158,0.976166761343304
159,0.932313146917373
160,0.9762643687484048
161,0.5243944360163038
162,0.9402009566435142
163,0.9988206257945133
164,0.9906354698197908
165,0.9996153111776285
166,0.999184375
167,0.9410296960608763
168,0.997934317731652
169,0.9855867049073065
170,0.9968494593063565
171,0.9838910965308169
172,0.9839825330901824
173,0.990399773527324
174,0.9864700497635905
