id,ACTION
1,0.593404127203777
2,0.9868184994844192
3,0.9999999994014755
4,0.9857558076550393
5,0.9999999986709861
6,0.999999996384721
7,0.9919663698819591
8,0.9999999999428442
9,0.901287953224593
10,0.984017388135313
11,0.9999999960974936
12,0.9273710462753499
13,0.9810135182529257
14,0.8318131862528998
15,0.9437177187170597
16,0.9840416365233332
17,0.9227228504368754
18,0.8576151006494046
19,0.9888357870638356
20,0.9947816456579602
21,0.999999999924312
22,0.9999999934223227
23,0.8024225285022347
24,0.9999999986242782
25,0.9595081018374573
26,0.985989796032143
27,0.9778066519022336
28,0.6695644836811678
29,0.9859851605796541
30,0.964134963308473
31,0.9742307678888273
32,0.9685728008172747
33,0.99999999812988
34,0.9717229089868662
35,0.97231897813385
36,0.9276345743495038
37,0.9589264577037383
38,0.9990567598190363
39,0.9390239678447063
40,0.9209893391787496
41,0.9714888097181169
42,0.9999999976905327
43,0.9899509830847681
44,0.9952744664333374
45,0.9971980742650619
46,0.9725984961494126
47,0.9999999999999998
48,0.9591266247361753
49,0.9999999999370243
50,0.9999999990759566
51,0.9952761187487551
52,0.9783971481247778
53,0.9865324987423699
54,0.9999999984656041
55,0.8545763459270341
56,0.970587571563793
57,0.9809519465821238
58,0.9999999998871919
59,0.988092274214125
60,0.9999999999999998
61,0.9999999984941355
62,0.9575457606473518
63,0.9999999976471848
64,0.9999999989991895
65,0.9984307540318393
66,0.9999999999999998
67,0.9461413773452221
68,0.9999999995315484
69,0.9202978340337389
70,0.8371224965303345
71,0.8941143170523036
72,0.9999999991614916
73,0.9952083740769396
74,0.9999999997255408
75,0.9896265799229516
76,0.9984947368974711
77,0.9977196316482404
78,0.9096548145328441
79,0.8470562752160136
80,0.9999999998834034
81,0.9999999998312931
82,0.9999999990116428
83,0.9512691034594802
84,0.9999999982655544
85,0.9781871784890445
86,0.9517715780040449
87,0.9999999952464362
88,0.9999999998748447
89,0.9999999985143601
90,0.9854166068786444
91,0.99999999897409
92,0.5515461219425773
93,0.9999999999999998
94,0.9394439128955059
95,0.9999999986799878
96,0.999999999119577
97,0.5778168182156819
98,0.9969539560391726
99,0.999999983262509
100,0.9999999973657865
101,0.9520850985563873
102,0.4276131951812374
103,0.989569592548431
104,0.9791503026101701
105,0.9410687783492773
106,0.9941542795975467
107,0.9983026994691014
108,0.9239831046116701
109,0.9462245674397898
110,0.96683503617571
111,0.7665161636394943
112,0.8747741541103046
113,0.999999997776637
114,0.9999999999999998
115,0.9535674647107608
116,0.9524613533254526
117,0.9970589303398047
118,0.9281354204968477
119,0.9999999999999998
120,0.9999999999999998
121,0.9869776390081617
122,0.9999999989905777
123,0.6136643686458605
124,0.9958071625160064
125,0.9999999986879509
126,0.8361847531148924
127,0.5548712338383459
128,0.90184019566689555
129,0.999999993434977
130,0.9440441749210515
131,0.9850938605504442
132,0.9754696536891254
133,0.9819435047507606
134,0.8613902410176973
135,0.9999999991272049
136,0.6514272082587937
137,0.9918820769668664
138,0.9604970988257608
139,0.7926918971825796
140,0.9999999987881819
141,0.9984200632708812
142,0.9044471005071292
143,0.9909406231374344
144,0.9999999995142875
145,0.9999999999999998
146,0.8511174464128276
147,0.781855004693484
148,0.9045399120585038
149,0.9999999997610902
150,0.9999999957730451
151,0.9936655565532277
152,0.9758496988088088
153,0.9829050539177898
154,0.6653458263064242
155,0.9392289195940104
156,0.9383955510560157
157,0.9964185025487337
158,0.9871132849691135
159,0.9991122188777309
160,0.966337147417337
161,0.8968618094659735
162,0.9930517373698932
163,0.9993400368662424
164,0.9999999852924554
165,0.999999998119355
166,0.9999999999999998
167,0.9660038634469227
168,0.9999999982954447
169,0.9827815316159135
170,0.999999998422365
171,0.9924149651709039
172,0.9999999971998542
173,0.984292514073036
174,0.9999999996575689
175,0.9999999963819491
176,0.999999999999834
177,0.9471301618650876
178,0.9999999999999998
179,0.9999999998904241
180,0.781855004693484
181,0.39685053734578546
182,0.9440441749210515
183,0.9829489935999057
184,0.838206389222975
185,0.9863037697885103
186,0.8353380216464746
187,0.9999999997147831
188,0.9813928152945816
189,0.6731366193873939
190,0.9837667729223775
191,0.9999999999999998
192,0.9999999986613803
193,0.9999999989820734
194,0.9970607588525966
195,0.9919518962084876
196,0.9999999968589179
197,0.9999999983567347
