id,ACTION
1,0.7549532179796725
2,0.9882723982650675
3,0.9820100100923218
4,0.9391774256081229
5,0.991988898858572
6,0.9863583497401518
7,0.9772797187024378
8,0.9933345291693187
9,0.8701557159795112
10,0.9612874714277235
11,0.9265011044452678
12,0.9489045592206906
13,0.9452838880778237
14,0.7861036946240658
15,0.9648181284020241
16,0.9811432336150537
17,0.9307617338289893
18,0.9120486551490268
19,0.9773294845785045
20,0.9674183140818337
21,0.9743517271972879
22,0.9565283536291594
23,0.8638718781954597
24,0.9379013062417063
25,0.9525267257316199
26,0.9575787291274445
27,0.9535065511633654
28,0.7620217632827536
29,0.9732331785356629
30,0.9331614700170643
31,0.9746486099241276
32,0.9675249991364805
33,0.9675690446312764
34,0.9719285797405439
35,0.9715576828625689
36,0.9716196003502671
37,0.9676717991835762
38,0.9649976659130606
39,0.9333381838696628
40,0.9221641726561229
41,0.9254732050888441
42,0.9751552698942787
43,0.9665499912942268
44,0.9821543110008415
45,0.9581421585194947
46,0.9284294217236243
47,0.9904611488843394
48,0.9573299788660573
49,0.9892931034180432
50,0.981874911736758
51,0.9702751000250538
52,0.9766272138086785
53,0.9774804410854221
54,0.9850399708078093
55,0.9178466408088193
56,0.8819287301370068
57,0.9701372492274807
58,0.9910885785087369
59,0.9796065636117839
60,0.9624169619117832
61,0.9813336219015697
62,0.9454064496104103
63,0.9591032874851279
64,0.9763588276650514
65,0.9809360236943603
66,0.9859095390172896
67,0.8901492240861812
68,0.9869028306004963
69,0.9258562228124045
70,0.9042974820610814
71,0.9229672890275571
72,0.9861144970932587
73,0.9697295399229693
74,0.9843354824025765
75,0.9777036768035863
76,0.9832723365153095
77,0.9748652527827633
78,0.8982547042424519
79,0.8054906162628217
80,0.9697458738067692
81,0.9827008132963051
82,0.9660321436650134
83,0.9593394913160056
84,0.9806010063089494
85,0.9414580061102046
86,0.8892120541891029
87,0.9431915660329615
88,0.9764012772004773
89,0.9854684980697415
90,0.9376169394514813
91,0.9546619673154587
92,0.9105832359084538
93,0.986199146583224
94,0.87536577515048
95,0.9749630209412168
